SMILES,FRAGMENTS
CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O,270.0906:176.0488:124.0756|315.1486:176.0484:270.0904|176.0488:130.0559:124.0756|176.0487:125.0055:102.0372|102.0372:125.0056:130.0558|102.0372:125.0055:81.0335|102.0371:81.0334:97.0759|315.1486:176.0486:270.0904|176.0488:130.0559:124.0757|176.0488:102.0372:125.0056|102.0372:125.0056:130.0558|102.0372:125.0056:81.0335|102.0372:81.0335:97.076|270.0908:176.0488:124.0757;102.0376:125.006:130.0564|102.0376:125.0061:81.0338|270.092:176.0497:124.0763|270.092:176.0497:124.0762
CC1=NC=C(N1CCO)[N+]([O-])=O,128.0458:172.0722:56.0364;128.0455:172.0718:82.0524|172.072:128.0454:82.0524|172.0718:128.0455:82.0523|128.0455:172.0717:82.0524|128.0456:82.0526:111.0427|128.0454:82.0526:111.0427|128.0455:82.0525:111.0426|172.0718:128.0455|172.0717:128.0455:82.0524|128.0455:172.0718:82.0525|128.0455:172.0716:82.0526|128.0455:82.0526:111.0427|128.0454:82.0526:111.0427|128.0455:172.0716:82.0525
c1(Cc2c(nc(N)nc2)N)cc(c(OC)c(c1)OC)OC,230.1166:123.0667:261.0985|291.1456:230.1167|291.1456:123.0666:261.098|291.1451:261.0984:230.1164|261.0984:275.1139:230.1164|123.0666:261.0983:257.1035|123.0666:81.0448:229.1086|291.1455:261.0972|291.1455:123.0666:261.0981|291.1457:261.0983:230.1163|261.0984:275.114:123.0666|123.0667:261.0983:257.1035|123.0666:81.0448:229.1085|230.1165:123.0666:261.0984;261.0987:230.1166:275.1143|123.0667:229.1087:110.0588|291.1458:230.1167:123.0668|230.1166:123.0667:261.0987
c1c(c(ccc1)Nc1c(cccc1Cl)Cl)CC(=O)O,250.0152:296.019:278.0098|215.0481:250.0151:214.0338|215.0462:217.0431:216.0434|214.0339:216.0322:215.0379|214.0338:216.0315:215.0415;215.0495:214.0417:250.0185;278.0136:250.0183:215.049|296.024:278.0135:250.0185|215.0496:250.0183:214.0417|215.0498:214.0419:250.0183|214.042:215.0496:180.0805|214.0419:180.0807:215.0493|214.0419:179.0729:178.0649|296.0239:278.0132:250.0184|215.0498:250.0184:214.0417|215.0497:214.0418:250.0185|214.0418:215.0494:180.0807|214.0418:180.0806:215.0498|214.0418:178.065:179.0728|278.0135:250.0182:215.0493;214.042:215.0497:180.081|214.042:180.0809:215.0499|278.0138:250.0188:215.0499|278.0138:250.0188:215.0499
CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,185.096:170.0725:231.1016;185.096|231.1016:185.0961|185.096:231.101|185.096:170.0725:158.0729|185.096:170.0725:154.078|170.0724:185.0961:153.0699|170.0727:154.0775:153.0699|231.1015:185.096|185.096:231.1014|185.096:158.0726:170.0725|185.0959:170.0724:153.0698|170.0724:185.0961:154.0775|170.0725:153.0698:141.0699|185.096;185.0963:170.0728:158.0728|170.0728:154.0779:153.0701|185.0963:189.1024:201.1018|185.0962:189.1024:201.1018
c1([C@@H](C(O)=O)C)ccc(CC(C)C)cc1,161.1324:149.0959:189.127|161.1326:207.1372|161.1324:149.0954:105.07|161.1324:119.0854:105.0698|161.1323:119.0857:105.0701|119.0854:105.07:161.1328|105.07:91.0543:119.0855|161.1324|161.1325:207.1375:165.0903|161.1324:105.0699:119.0855|161.1325:119.0855:105.07|119.0856:105.0698:161.1325|161.1324:189.1272:189.091
CC(C)(OC1=CC=C(Cl)C=C1)C(O)=O,159.0308:169.0171:77.0384|159.0309:77.0385:105.0448|77.0387:105.045:95.0496|159.0301:77.0384:169.0171|105.0447:53.0385:77.0385|77.0384:53.0386:105.0446
CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,255.0978:209.093:256.1003|209.0927:210.0959:177.0526|209.0923:177.0518:194.0688;209.0959:105.0334:255.1013;209.0962:105.0333:177.0546|255.1017:209.0961:105.0333|209.0962:105.0335:255.1016|105.0335:209.096:177.0547|105.0336:177.055:209.0961|105.0335:77.0386:103.0542|105.0334:77.0386:103.0542|255.1016:209.0961:105.0333|209.0962:105.0335:255.1015|105.0335:209.0962:177.0547|105.0335:177.0546:209.0961|105.0335:77.0386:103.0542|105.0335:77.0386:103.0542|209.0961:105.0335:177.0545;105.0335:209.0963:177.0548|105.0335:77.0386:103.0543|209.096:105.0334:177.0547|209.096:105.0335:177.0548
COC1=CC2=C(C=C1)N(C(=O)C3=CC=C(Cl)C=C3)C(C)=C2CC(O)=O,138.9944:358.0841:174.0914;174.0915:138.9948:312.0788|358.0845:138.9947:174.0915|138.9945:174.0913:312.0782|138.9945:174.0912:110.9995|138.9945:139.0056:86.9996|138.9948:86.9997:110.9996|139.0057:138.9947:86.9997|358.0841:138.9946:174.0915|138.9946:174.0914:358.0853|138.9946:174.0914:86.9997|138.9946:139.006:86.9997|138.9946:139.0055:86.9996|139.0057:138.9947:86.9997|174.0914:138.9946:312.0785
c1(c(cccc1)C(O)=O)Nc1c(c(ccc1)C)C,224.105:242.1159:241.108|224.1032:225.1082:223.095|224.1032:209.0789:225.1022|209.0799:208.0663:180.0734|180.0777:208.073:209.0751;224.107:209.0836:242.1176;224.1071:223.0993|242.1177:224.1071:241.1096|224.1071:242.1174:223.1|224.107:209.0835:223.0999|224.1071:209.0835:208.0757|209.0836:224.1068:208.0757|209.0834:180.0807:208.0757|242.1176:224.107:241.1097|224.1071:242.1175:223.0993|224.1071:209.0835:223.0993|224.1071:209.0836:208.0756|209.0835:224.107:208.0756|209.0836:180.0809:208.0758|224.1071:223.0993;224.1071:209.0839:222.0918|209.0837:224.1072:180.081|224.107|224.1069
c1(C(NCCc2ccc(OC(C(O)=O)(C)C)cc2)=O)ccc(Cl)cc1,138.9944:121.0647:316.1098;316.1096:276.0782:344.1042|362.115:316.1094:276.0784|138.9945:316.1096:276.0785|138.9944:121.0647:161.0958|138.9944:121.0647:93.0698|138.9944:121.0647:139.0058|139.0055:138.9944:121.0646|362.1149:316.1094:276.0782|138.9944:316.1096:276.0783|138.9944:121.0647:161.0959|138.9943:121.0646:139.0055|138.9944:121.0647:139.0056|139.0056:138.9944:121.0647|316.1097:276.0783:344.1043
CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl,342.0772:158.9763:69.0699;158.9763:204.9817:273.044|342.0771:70.0399|342.077:158.9763:69.0699|158.9763:69.0699:186.9712|158.9764:69.0699:172.9556|158.9764:172.9558:69.0699|158.9764:172.9564:122.9996|342.0769:69.0697:273.0447|342.0766:158.9762:69.0699|158.9763:69.0699:186.9711|158.9763:69.0699:172.9555|158.9763:172.9555:69.0699|158.9763:172.9555:122.9996|158.9763:204.9818:273.0442;158.9762:69.0699:342.0768|158.9763:69.0699:186.9711|158.9761:69.0698:172.9553|158.9762:172.9554:69.0699;158.9761:172.9555:186.9712|158.9761:172.9554:70.0398|158.9762:204.9817:273.0442|158.9762:204.9818:273.0444
c1(C(N(CC)CC)=O)cc(C)ccc1,192.1379:193.1411:119.0484|119.0486:192.1379:193.1411|119.0485:120.0515:192.1374|119.0485:118.0645:120.0513;119.0491:192.1383:100.0757;119.0494:192.1387:100.0758|192.1385:119.0486|192.1386:119.0492:72.0444|119.0492:192.1385:100.0757|119.0493:192.1377:91.0543|119.0492:91.0543:119.0605|91.0543:119.0493:119.0605|192.1385:119.0491:176.1072|192.1384:119.0492:100.0757|119.0493:192.1385:72.0444|119.0492:192.1384:91.0543|119.0492:91.0543:119.0604|91.0543:119.0492:119.0604|119.0492:192.1383:100.0757;192.1385:119.0491:91.0542|119.0491:91.0543:72.0446|91.0542:65.0388:44.0128;119.0494:192.1389:91.0545|119.0494:91.0544:109.0651|119.0494:192.1388:100.076|119.0494:100.076:91.0545|77.0386:105.0446:95.049|77.0386:105.0446:95.049|77.0386:105.0447|77.0386:105.0448
c1(C(c2ccccc2)=O)c(cc(OC)cc1)O,151.0389:229.0859:105.0334;151.0389:229.0859:105.0335;151.039:105.0335:77.0387|229.0859:151.0388:105.0335|229.0861:151.039:105.0335|151.039:105.0335:229.0858|151.039:105.0335:95.0492|151.039:105.0335:95.0492|151.039:95.0492:105.0335|229.0858:151.039:105.0333|229.0859:151.039:105.0335|151.039:105.0335:229.0858|151.0389:105.0335:95.0491|151.0389:105.0335:95.0491|151.0389:95.0491:105.0335|151.039:105.0335:77.0386;229.0861:151.0389:105.0335|151.0389:105.0335:77.0386|77.0386:95.0491:151.0387
OCC(O)CNC(=O)c1c(I)c(N(CC(O)CO)C(C)=O)c(I)c(c1I)C(=O)NCC(O)CO,803.877:602.9109:652.9724|803.8747:821.8852:602.913|374.9835:449.0202:528.8743|374.9834:301.9306:500.8799|301.9308:273.9354:257.9409|273.9357:257.9413:301.931|803.8778:821.8881:652.9715|374.9833:449.0199:500.8799|374.9832:301.9308:500.8796|273.9355:301.9307:257.9407|273.9357:257.9411:147.0315|803.8765:652.9714:602.9115
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N3CCNCC3,320.1414:321.1444:302.1291|320.1403:231.0562:302.1292|231.0559:189.0816:204.1055;302.1298:276.1511:320.1402|320.1405:302.1305|320.1409:302.1303:276.151|302.1302:233.1087:320.1405|302.1303:233.1087:320.14|231.0567:205.0776:302.1306|231.0567:189.0825:203.0617|320.1405:302.1301:276.1504|320.1406:302.1301:276.1509|302.1298:320.1407:233.1088|302.13:233.1086:320.1403|231.0567:205.0773:302.13|231.0567:189.0824:203.0616|302.1299:276.1507:320.1405
c1(S(Nc2ccccn2)(=O)=O)ccc(N)cc1,156.0117:184.0876:250.0658;156.0115:184.0869:108.0444|250.0646:156.0112:184.0864|250.0645:156.0113:184.0868|156.0114:108.0444:184.0868|108.0445:92.0495:184.0869|108.0444:92.0495:95.0603|92.0495:108.0444:65.0386|250.0645:156.0113:184.0875|250.0646:156.0114:184.0869|156.0114:108.0444:184.087|108.0444:92.0495:184.0868|108.0444:92.0495:95.0604|92.0495:108.0444:65.0386|156.0114:184.0869:108.0443;108.0445:92.0495:156.0116|92.0495:108.0444:95.0604|156.0116:184.0872:108.0445|156.0116:184.0872:108.0445
CC(=O)NC=2C(=O)N(c1ccccc1)N(C)C=2C,246.1235:228.1127:204.1124|228.1127:204.1124:229.1155|159.0906:228.1122:204.1122|172.0616:145.0749:171.0537|144.0794:143.0588:171.0539;228.1135:204.1133:56.0492|246.124:228.1131:204.1131|228.1134:204.1133:246.1241|228.1133:83.0605:104.0496|83.0605:104.0496:56.0495|83.0604:104.0495:56.0495|83.0605:104.0495:56.0495|246.1239:228.1133:204.1132|228.1134:204.1134:246.1239|228.1134:83.0605:204.1133|83.0604:104.0495:56.0495|83.0604:104.0495:56.0495|83.0604:104.0495:56.0495|228.1134:204.1134:104.0491;83.0604:104.0495:228.1133|83.0604:104.0495:77.0386|228.1131:204.1133:127.0864|228.1132:204.1133:104.0491
CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I,360.9678:487.8723:233.0556|360.9677:293.9003|360.9678:233.0556:192.053|233.0555:192.0529:360.9682|233.0556:148.0392:192.0528|148.0392:233.0553:192.0527|148.0392:146.0474:180.0523|360.9678:325.9538:233.0555|360.9677:233.0554:192.0527|233.0554:192.0527:360.9677|233.0554:148.0391:192.0527|148.0392:233.0554:192.0527|148.0392:192.0529:118.0525|360.9677:487.8718:233.0554
Ic1c(c(I)c(c(I)c1N(C)C(=O)CO)C(=O)NCC(O)CO)C(=O)NCC(O)CO,686.7981:558.8853:759.8509|777.8617:558.8849:686.7974|404.9942:531.8987:558.8858|404.9939:331.941:287.9513|287.9514:331.941:404.9939|287.9514:257.9408:161.0469|287.9514:257.9409:146.0236|686.798:777.8616:558.8857|404.994:531.8986:558.8852|404.9939:331.9412:287.9513|287.9513:331.9412:404.9939|287.9514:257.9409:161.047|287.9514:257.9411:146.0236|686.7979:558.8853:759.8507
CC(O)C(=O)NC1=C(I)C(C(=O)NC(CO)CO)=C(I)C(C(=O)NC(CO)CO)=C1I,558.8852:759.8507:704.8082|558.8854:74.0601:686.7985|386.9829:558.885:541.8833|331.9416:386.9834:313.9311|285.9361:313.9307:331.9414|285.9361:257.941:269.9408|103.0416:113.0135:113.9975|558.8852:74.06:686.7986|386.9834:558.8851:541.8825|331.941:386.9835:313.9307|285.9356:331.9413:313.9305|285.9357:269.9407:257.9411|103.0416:115.9889:159.0315|558.885:759.8504:704.8081
CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I,773.8665:572.9012:558.8855|791.8767:572.9015:558.8866|372.9682:558.8861:413.9712|317.9257:299.9153:423.7967|317.9258:299.9154:255.9253|317.9261:299.9151:117.0208|89.026:117.021:101.0262|572.9007:791.8776:558.8849|372.9676:386.9833:558.885|317.9255:299.915:423.7963|317.9257:299.9151:313.9306|317.9257:299.915:271.9204|773.8657:572.9005:558.8848
CC(=O)NC1=CC=C(O)C=C1,152.0716:110.0622:65.0389;152.0706:110.06:93.0335;152.0705:110.06:93.0335;152.0707:110.0601:134.0601|152.0708:110.06|152.0707:110.0601:134.0603|152.0707:110.0601:134.0602|110.0601:152.0706:92.0495|110.0601:65.0386:93.0335|110.0601:65.0386:93.0335|152.0707:110.06|152.0706:110.0601:65.0384|152.0706:110.0601:134.06|110.0601:152.0706:65.0386|110.0601:65.0386:93.0335|110.06:65.0386:92.0495|152.0706:110.06:134.06;110.06:152.0707:92.0495|110.06:92.0495:93.0336|110.0601:134.0602:152.0709|110.06:134.0602:111.0443
C(C)(=O)Nc1ccc(cc1)S(=O)(=O)Nc1nc(cc(n1)OC)OC,353.0916:354.0941:156.0761|156.0755:155.0676:134.0588|134.0591:156.0755:155.0671|154.0601:134.059:156.0751;156.077:287.1141:321.0653|353.0918|353.0917:156.0769:198.022|134.0601:156.0768:155.069|134.0601:154.0612:156.0769|154.0611:65.0386:108.0444|65.0386:154.0611:108.0444|353.0918:155.0691:156.0769|353.0918:156.0768:198.022|134.0602:156.0769:155.0691|134.0601:154.0612:156.0768|154.0611:65.0386:108.0444|65.0386:154.0612:108.0444|156.0769:287.1139:321.0652
O=S(=O)(c1ccc(cc1)NC(=O)C)Nc1nc(cc(n1)C)C,321.1016:322.1037:323.1013|321.1014:204.0429:322.1037|134.059:204.043:124.0859|134.0589:124.0859:204.043|124.0858:134.059:213.1118;186.0334:198.022:204.0438|321.1017|321.1017:186.0332:198.0219|134.0601:124.087:186.0332|134.0601:124.087:108.0444|65.0386:124.0869:134.0601|65.0386:124.0868:108.0443|321.102:186.0334|321.1019:186.0332:124.0869|134.0601:124.087:186.0332|134.0601:124.087:108.0444|65.0386:124.0869:134.06|65.0386:108.0444:124.0869|186.0333:198.0219:204.0437
c1nc(NS(c2ccc(cc2)NC(C)=O)(=O)=O)ncc1,293.0699:294.0727:295.0669|293.0702:198.0212:134.0589|134.0591:198.0207:227.0911|134.0591:185.0809:135.0609|134.0594:185.0813:158.0696;136.0758:198.022:227.0929|293.0705:136.075|293.0703:198.0219:136.0757|134.06:108.0444:198.0219|134.06:65.0386:108.0443|65.0386:134.0602:108.0445|65.0386:108.0444:92.0495|293.0704:198.0225:136.0761|293.0701:198.0219:136.0756|134.0601:108.0444:198.0221|134.06:108.0444:65.0386|65.0386:134.06:108.0444|65.0386:108.0444:96.0556|136.0756:198.0218:227.0926
c1(ccc(NC(=O)C)cc1)S(=O)(NC2=NC=CS2)=O,298.0319:299.0345:300.0271|198.0209:298.0307:134.0594|134.0594:198.0213:135.0623|134.0594:135.0618:140.016|134.0594:140.0154;198.022:108.0444:232.0548|298.0313|298.0311:198.0216:134.0601|134.0601:198.0217:108.0445|134.0602:65.0386:108.0443|65.0386:134.0598:108.0444|65.0386:108.0444:92.0493|298.0312|198.0217:298.0312:134.06|134.06:108.0443:198.022|134.06:65.0385:108.0445|65.0386:134.06:108.0446|65.0385:108.0443:92.0494|198.0218:134.06:232.0536
c12c(C(N(C(C)C)S(N1)(=O)=O)=O)cccc2,199.0173|199.0172|199.0171:135.0549:120.0448|199.0172:135.0554:120.0444|107.0604:135.0554:120.0444|107.0603:120.0441:92.0492|107.0603:80.0495:120.044|199.0171|199.0171:120.0443|199.0171:135.0554:107.0603|107.0603:120.0443:135.0551|107.0604:120.0444:80.0495|107.0603:80.0494:120.0442|199.0171
CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,244.0556:276.082:246.0522|244.0553:246.0523:168.0829|168.0833:244.0553:246.0523|168.0834:126.0368:152.0522|126.0368:138.0363:168.0831;244.0558:168.0842:276.0821;244.056|244.0558:276.0819:168.0835|244.0559:276.0818:168.0841|244.0559:168.0842:167.0763|168.0843:244.0557:111.0263|168.0843:111.0264:126.0373|111.0263:126.0371:138.0371|244.0557:276.0819|244.0557:276.0825:168.0841|244.0558:168.0842:111.0262|168.0842:244.0558:111.0263|168.0841:111.0263:126.0372|111.0263:126.0372:138.0372|244.0558
c1ccccc1CN(C(=O)C(C)(C)C)C(C)C,91.0543:192.1384:142.1227|234.1855:91.0538:142.1225|234.1854:91.0543:192.1385|91.0543:234.1857:192.1383|91.0543:57.0698:192.1385|91.0543:57.0698:105.0699|91.0543:65.0386:57.0699|234.1854:91.0538:57.0697|234.1854:91.0543:192.1384|91.0543:234.1851:192.1383|91.0543:192.1383:57.0698|91.0543:57.0698:133.1012|91.0543:65.0386:57.0698|91.0543:192.1384:142.1227
OC1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1C(C)CC,NA
C1(C(C(CCC1)=O)C(c1c(cc(cc1)S(=O)(=O)C)[N+](=O)[O-])=O)=O,340.0481:227.9942:341.0511|227.9952:228.9989:340.0512|227.9952;227.9962:294.0545|340.048:227.9959|227.996:340.0479:104.0128|227.9961:104.013:77.0261|104.013:227.9957:77.026|104.013:77.026:76.018|104.013:76.018:77.026|340.048:227.996|227.9959:340.0479|227.9959:104.013:166.0138|104.0131:227.996:77.026|104.0131:77.026:76.0181|104.013:76.0181:77.0259|227.996:294.0542
S(C=C1C)C(C)=C1N(C(=O)C(=O)O)C(COC)C,240.0689:272.0953:241.0718|240.0683:241.0718:168.0829|240.0683:126.036:168.0826|126.0365:138.0359:154.0307|126.0363:138.0362:152.0531;240.0689:226.0898:196.0793|240.0687:272.0949:226.0896|240.0688:196.0791:168.0842|240.0688:168.0841:154.0321|126.0372:111.0263:138.0373|126.0372:111.0263:138.0372|126.0372:111.0263:138.0372|240.0688:272.0952:226.0898|240.0687:196.0791:168.0841|240.0688:168.0842:154.0322|126.0372:111.0263:138.0372|126.0372:111.0263:138.0372|126.0372:111.0263:138.0372|240.0688:226.0897:196.0792
S(C=C1C)C(C)=C1N(C(=O)CS(=O)(=O)O)C(COC)C,290.0505:322.0768:323.0799|290.0511:210.0935:291.0538|210.0936:290.0501:166.067|166.0671:152.0517:168.0822|152.0514:166.0663:126.0357;290.0516:210.0974|290.0518:322.0782:73.0646|290.0514:210.095:168.0842|210.0951:290.0518:166.0687|166.0687:152.053:168.0842|152.0529:166.0686:126.0372|152.0529:126.0373:152.0166|290.0513:322.0777:166.0708|290.0514:210.095:168.0842|210.0947:290.0516:166.0686|166.0686:152.0529:168.0842|152.0529:166.0685:126.0372|152.0529:126.0372:152.0165|290.0514
c1(c(cc(Cl)cc1)C)OCC(O)=O,NA
c1(nc(nc(n1)Cl)NCC)NCC,202.0848:204.082:203.0866|202.0848:132.0315:124.0859|132.0312:124.0865:202.0838;146.0228:202.0854:79.0058;124.087:202.0856:132.0325|202.0855:124.0874|202.0857:124.087:132.0324|202.0856:132.0324:124.087|132.0324:202.0853:124.087|104.001:68.0243:132.0324|68.0243:104.001:96.0556|202.0855:71.0602|202.0854:124.0869:132.0323|202.0854:132.0323:124.087|202.0855:132.0324:124.087|104.0011:68.0243:96.0557|104.001:68.0243:96.0556|202.0854:124.087:132.0323;202.0852:132.0322:124.0868|104.0009:96.0555:132.0322|202.0852:124.0868:132.0322|124.0868:132.0322:174.0539
CC1=CC=CC(CC)=C1N(C(C)COC)C(C(O)=O)=O,248.1279:280.1541:249.131|248.1279:249.131:146.095|248.1276:146.096:148.1115|131.0719:146.0949:144.0792|130.064:131.0717:144.0801;248.1282:146.0964:73.0649;248.128:234.149:208.0974|248.128:280.1543:234.1489|248.1279:73.0648:162.0913|248.1279:146.0964:148.1121|146.0964:148.112:248.1279|131.0729:146.0964:144.0808|131.073:91.0542:144.0808|248.128:280.1543:234.1487|248.1279:73.0648:162.0913|248.1279:146.0964:148.112|146.0964:148.112:248.128|131.0729:146.0964:144.0807|131.0729:91.0541:144.0807|248.1279:234.1488:208.097
O=C1C(\Br)=C(/NC(=O)N1C(CC)C)C,204.9611|204.961:261.0235:206.9557|204.9608:261.0232:187.9334|204.9608:187.9343:161.955|204.9607:187.9342:161.9549|204.9608:187.9343:161.955|131.9444:187.9344:161.955|204.9609:261.0234|204.9608:261.0232:161.9552|204.9609:187.9342:161.955|204.9609:187.9343:161.955|204.9607:187.9342:161.9549|131.9444:187.9342:161.9549|204.9608:206.9561
ClC1=C(OCC(O)=O)C=CC(Cl)=C1,NA
CCC1=CC=CC(=C1N(C(C)COC)C(=O)CCl)C,284.1415:252.1151:254.1122|252.1151:254.1122:253.1181|176.1428:252.1148:254.112|176.1426:134.0954:133.0875|134.0953:146.0953:176.1424;252.115:176.1434:284.1413;252.1154:212.0846|284.1415:252.1152:176.1434|252.115:284.1405:176.1433|252.115:176.1435:212.0838|176.1436:252.1149:134.0965|176.1434:134.0964:133.0886|134.0965:133.0887:91.0543|284.1412:252.115|252.1151:284.1413:176.1435|252.115:176.1434:212.0837|176.1434:252.1148:134.0964|176.1434:134.0964:133.0886|134.0964:91.0542:133.0886|252.115;176.1433:252.1149:134.0964|134.0964:176.1433:133.0886|252.1148:212.0837|252.1148
N(c1c(cccc1C)C)(Cn1cccn1)C(CCl)=O,210.0676:212.0644:278.105|134.0956:210.0676:135.0989|134.0957:135.0991:210.0676|134.0959:135.0994:132.0801|134.0958:135.0992:132.0802;134.0964:210.068:278.1055;210.0686:134.0966:76.9785|210.0683:134.0966:278.1055|134.0965:210.0681|134.0966:210.068:76.979|134.0966:105.07:76.979|134.0966:105.07:76.979|134.0966:105.07:79.0543|210.0682:134.0966:278.1054|134.0965:210.0681|134.0966:210.0681:76.9788|134.0966:105.07:76.9789|134.0965:105.0699:76.9789|134.0965:105.0699:79.0543|210.0681:134.0964;134.0963:76.9788|134.0964:76.9789|210.068:134.0964|210.068:134.0964;210.0681:134.0965
CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O,NA
c1(c(ccc(c1)NC(N(C)C)=O)C)Cl,72.0444:213.0789:140.0261;72.0444:168.0213|213.0791:72.0443|213.0793:72.0445:168.0209|72.0444:213.0783:168.021|72.0445:140.0263:168.0211|72.0444:140.0261:125.0151|72.0444:140.0261:125.0152|213.0791:72.0443|213.0791:72.0444:168.0211|72.0444:213.0788:168.0211|72.0444:140.0261:168.021|72.0445:140.0262:125.0153|72.0444:140.0262:125.0152|72.0444:213.0786:168.0212;72.0442:140.0261:168.0209|72.0442:140.0261:125.0152|72.0442:213.0786:168.0209|72.0442:168.021
CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,238.0987:240.0954:270.125|162.1269:238.0987:240.0954|162.1271:147.1034:163.1301|147.1034:132.08:162.1269|132.0798:147.1031:117.0567;238.0995:224.0839:162.1278|238.0992:270.1254:162.1275|238.0992:162.1276:224.0835|162.1278:238.0993:163.1117|162.1276:147.1042:163.1115|147.1043:162.1278:132.0809|147.1042:132.0807:162.1277|238.0994:270.1256:162.1278|238.0993:162.1278:224.0836|162.1278:238.0992:163.1118|162.1278:147.1042:163.1117|147.1042:162.1277:132.0807|132.0807:147.1042:146.0964|238.0994:162.1276:208.0886
c1(c(c(ccc1Cl)Cl)OC)C(O)=O,202.9659|202.9652|202.9667|202.9658|202.9661|202.9657
C(C1)C1N(C=C(C-2=O)C(=O)O)-c(cc(c3F)N(CCN4)CC4)c2c3,332.1449:333.1474:231.0582;314.13:288.151:332.1409|332.1405|332.1411:314.1304:288.1511|314.1303:245.109:332.1407|231.0566:314.1299:245.1087|231.0567:203.0618:189.046|231.0567:203.0617:148.0558|332.1403:314.1293:288.1509|332.1406:314.1302:288.1509|314.1299:245.1088:332.1408|231.0567:314.1302:245.1086|231.0566:203.0618:189.0461|231.0567:203.0617:148.0558|314.1301:288.1509:332.1409
n(c(nc1NC(C)C)O)c(n1)N,128.0561:170.1032:129.0584|128.056:129.0587:170.103|128.0564;128.0567:86.035:85.0506|170.1037:86.0352|170.1037:128.0568:86.0351|170.1037:128.0568:86.035|128.0567:86.035:170.1036|128.0568:86.035:85.051|86.0349:128.0567:85.0509|170.1036:128.0566|170.1037:128.0568:86.035|170.1037:128.0567:86.035|128.0568:86.035:170.1038|128.0567:86.0349:85.0509|86.0349:128.0567:85.0509|128.0567:86.0349:85.0509
c1(nc(nc(n1)O)NCC)NC(C)C,198.1349:156.088:86.0349;156.0881:114.0663:128.082|198.1349|198.135:156.0882:114.0662|198.1352:156.0882:114.0663|156.0881:114.0663:198.1353|156.0882:114.0663:86.035|69.0084:86.035:114.0663|198.135:156.0882|198.1351:156.0882:114.0663|198.1351:156.0881:114.0663|156.088:114.0663:198.1351|156.0881:114.0663:86.035|69.0084:86.035:114.0663|156.0881:114.0663:128.082
c1(n(sc(c1)Cl)C)=O,149.9784:151.9754:150.9809|149.9782:151.9752:134.9542|149.9779:134.9544:151.975|134.9548:136.9507:149.9781|134.955;149.9775:115.0087:118.9353;120.9511:149.977:106.9717|149.9775|149.9777|149.9777:115.0088:118.9355|149.9776:115.0088:118.9355|149.9776:115.0087:134.9541|149.9776:134.9541:115.0088|149.9775:134.9537|149.9777|149.9777:115.0088:118.9354|149.9777:115.0088:118.9354|149.9776:115.0087:134.9541|149.9776:134.9541:115.0087|120.951:132.9508:106.9717
S(C)-c(nc(n1)N)nc1NC(C)(C)C,214.1124:158.0492:215.1146|158.0492:214.1124:159.0508|158.0486:159.0508:160.0446|158.0486:116.0272:159.0511|158.0483:116.0269:143.0254;158.0497:143.0258|214.1124|214.1121:158.0496|158.0497:214.1121:85.0508|158.0498:85.0509:116.0277|158.0495:85.0509:68.0244|68.0243:158.0497:85.0509|214.1121:158.0496|214.1121:158.0495|158.0496:214.1121:85.051|158.0497:85.0509:116.0277|158.0497:85.051:68.0244|158.0496:68.0244:85.051|158.0497:143.0257
c1(nc(nc(n1)Cl)NCC)NC(C)(C)C,230.1162:232.1135:174.0531|174.0531:176.0499:230.1162|174.0531:176.0499:132.0315|174.0531:132.0315:146.0219;174.0541:230.1167:96.0556;174.0543|230.1169|230.1167:174.0543:79.006|174.0544:230.1171:146.023|174.0542:132.0324:146.0228|174.0541:104.0011:68.0243|68.0244:104.0011:79.0058|230.1168:174.0542|230.1168:174.0543:132.0319|174.0542:230.1167:146.0229|174.0543:132.0324:146.0229|174.0542:104.0011:68.0244|104.001:68.0243:79.0058|174.0543;174.054:132.0323:146.0227|104.0009:174.0539:96.0555|174.0539:230.1166|174.0539
