SMILES,CAS_RN,DTXSID,FRAGMENTS,All,chlorinated,frag_list,n_fragments
NCCCCCCCCN,CAS_RN: NA,DTXSID9073173,128.1433:145.1699:111.1166,0,0,"[111.1166, 128.1433, 145.1699]",3
NC(CCCC(=O)O)C(=O)O,CAS_RN: 1118-90-7,DTXSID90862154,98.0602:116.0709:144.066,0,0,"[98.0602, 116.0709, 144.066]",3
Nc1cccc(C(=O)O)c1,CAS_RN: 99-05-8,DTXSID3059183,138.055:94.0651:120.0444,0,0,"[94.0651, 120.0444, 138.055]",3
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,CAS_RN: NA,DTXSID40876084,136.0618:164.9948:98.9841,0,0,"[98.9841, 136.0618, 164.9948]",3
N=C(N)NCCCC(=O)O,CAS_RN: NA,DTXSID50196785,146.0921:87.0438:86.0599,0,0,"[86.0599, 87.0438, 146.0921]",3
CSC[C@H]1O[C@@H](n2cnc3c2ncnc3N)[C@H](O)[C@@H]1O,CAS_RN: NA,DTXSID20179308,136.0619:75.0264:97.0285,0,0,"[75.0264, 97.0285, 136.0619]",3
COc1ccc2ncccc2c1,CAS_RN: 5263-87-6,DTXSID9063746,160.0761:145.0527:117.0577,0,0,"[117.0577, 145.0527, 160.0761]",3
C/C(=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)CO,CAS_RN: NA,,136.0619:220.1195:202.1089,0,0,"[136.0619, 202.1089, 220.1195]",3
N=C(O)NC1N=C(O)N=C1O,CAS_RN: NA,DTXSID3020043,99.0189:100.0266,0,0,"[99.0189, 100.0266]",2
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,CAS_RN: 520-36-5,DTXSID6022391,271.0601:153.0182:119.0491,0,0,"[119.0491, 153.0182, 271.0601]",3
O=C(O)CCCC[C@@H]1SC[C@@H]2N=C(O)N[C@@H]21,CAS_RN: 58-85-5,DTXSID7022679,227.0851:199.0901:209.0746,0,0,"[199.0901, 209.0746, 227.0851]",3
N=C(O)NCCCC(N)C(=O)O,CAS_RN: NA,,113.0708:159.0763:114.0548,0,0,"[113.0708, 114.0548, 159.0763]",3
NC(CCSCC(N)C(=O)O)C(=O)O,CAS_RN: NA,DTXSID50861587,134.0266:88.0212:102.0547,0,0,"[88.0212, 102.0547, 134.0266]",3
c1cn(c(=O)nc1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,CAS_RN: NA,DTXSID60891552,112.0504:106.0162,0,0,"[106.0162, 112.0504]",2
c1cnc(=O)[nH]c1N,CAS_RN: 71-30-7,DTXSID4044456,112.0508:95.0242:94.0403,0,0,"[94.0403, 95.0242, 112.0508]",3
C=C1CC[C@H]2C(=C)CC[C@H]3C(=C)C(=O)O[C@@H]3[C@@H]12,CAS_RN: NA,DTXSID80891554,185.1322:143.0854:131.0854,0,0,"[131.0854, 143.0854, 185.1322]",3
CC1=NCC[C@@H](C(=O)O)N1,CAS_RN: NA,,143.0821:97.0764:101.0713,0,0,"[97.0764, 101.0713, 143.0821]",3
O=c1ccc2cc(O)c(O)cc2o1,CAS_RN: 305-01-1,DTXSID3075383,179.0343:123.0443:133.0288,0,0,"[123.0443, 133.0288, 179.0343]",3
O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1,CAS_RN: NA,,179.0341:133.0286:123.0442,0,0,"[123.0442, 133.0286, 179.0341]",3
C[N+](C)(C)CC(=O)[O-],CAS_RN: NA,DTXSID8022666,118.0865,0,0,[118.0865],1
c1[nH]c2c(n1)nc(nc2O)N,CAS_RN: 73-40-5,DTXSID9052476,152.0562:135.0298:110.0346,0,0,"[110.0346, 135.0298, 152.0562]",3
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c21,CAS_RN: NA,DTXSID7020768,287.0553:153.0182:121.0284,0,0,"[121.0284, 153.0182, 287.0553]",3
C[C@H](N)C(O)=N[C@@H](C)C(=O)O,CAS_RN: NA,DTXSID00173127,90.0547:115.0863:113.0233,0,0,"[90.0547, 113.0233, 115.0863]",3
NCCCC[C@H](N)C(=O)O,CAS_RN: 56-87-1,DTXSID6023232,84.0806:130.0861:147.1124,0,0,"[84.0806, 130.0861, 147.1124]",3
NCCSC[C@H](N)C(=O)O,CAS_RN: NA,DTXSID40183588,120.0112:88.0392:148.0424,0,0,"[88.0392, 120.0112, 148.0424]",3
O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,CAS_RN: NA,DTXSID50274239,153.0185:147.0443:273.0764,0,0,"[147.0443, 153.0185, 273.0764]",3
N=C(O)c1cccnc1,CAS_RN: 98-92-0,DTXSID2020929,123.0556:80.0498:96.0447,0,0,"[80.0498, 96.0447, 123.0556]",3
C[n+]1cccc(C(=O)[O-])c1,CAS_RN: NA,DTXSID2026230,138.0554:94.0654:92.0497,0,0,"[92.0497, 94.0654, 138.0554]",3
O=C(O)C1CCCN1,CAS_RN: 344-25-2,DTXSID9041104,116.0709:98.0604,0,0,"[98.0604, 116.0709]",2
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c21,CAS_RN: 117-39-5,DTXSID4021218,303.05:229.0498:153.0182,0,0,"[153.0182, 229.0498, 303.05]",3
Oc1cccc2cccnc12,CAS_RN: 148-24-3,DTXSID5020730,117.0578,0,0,[117.0578],1
CC(=CCNC1=NC=NC2=C1NC=N2)CO,CAS_RN: NA,,136.0619:148.0619:220.1195,0,0,"[136.0619, 148.0619, 220.1195]",3
c1ccc2c(c1)c1ccccc1[nH]2,CAS_RN: 86-74-8,DTXSID4020248,168.0809:115.0167|168.0808:141.0699:167.0727,0,0,"[115.0167, 141.0699, 167.0727, 168.0808, 168.0809]",5
C1=CC=C2C(=C1)NN=N2,CAS_RN: 95-14-7,DTXSID6020147,120.0545:121.0582:65.0384|120.0549:65.0384:92.0494;120.0556:65.0387:92.0495;120.0556:92.0495:65.0387;120.0556:92.0494:65.0384|120.0557|120.0556:65.0386:92.0495|120.0556:92.0495:65.0385|120.0556:92.0494:65.0385|120.0556:65.0385:92.0494|120.0556:65.0386:92.0495|120.0556:92.0498|120.0556:65.0384:92.0497|120.0556:65.0385:92.0494|120.0555:92.0494:65.0385|120.0555:65.0385:92.0494|120.0555:65.0386:92.0495|120.0556:92.0494;120.0548:65.0379:92.0486|65.038:120.0546:92.0485|65.0379:39.0217:51.0218;120.0559:92.0498|120.056:92.0497|120.0559:92.0496:65.0386|92.0497:65.0386;92.0493:120.0554|92.0494:65.0384:120.0551,0,0,"[39.0217, 51.0218, 65.0379, 65.038, 65.0384, 65.0385, 65.0386, 65.0387, 92.0485, 92.0486, 92.0493, 92.0494, 92.0495, 92.0496, 92.0497, 92.0498, 120.0545, 120.0546, 120.0548, 120.0549, 120.0551, 120.0554, 120.0555, 120.0556, 120.0557, 120.0559, 120.056, 121.0582]",28
c1ccc2c(c1)cc1ccccc1n2,CAS_RN: 260-94-6,DTXSID8059766,180.0806|180.0807,0,0,"[180.0806, 180.0807]",2
c1ccc2c(c1)cnc1ccccc21,CAS_RN: 229-87-8,DTXSID3074288,180.0806:152.062|180.0808,0,0,"[152.062, 180.0806, 180.0808]",3
Cn1c2c(c3c(cc2)nccc3)nc1N,CAS_RN: 76180-96-6,DTXSID4020745,199.0976:184.0742:158.0711|184.0742:158.0712:199.0977,0,0,"[158.0711, 158.0712, 184.0742, 199.0976, 199.0977]",5
Cc1cnc2ccc3c(c2n1)nc(n3C)N,CAS_RN: 77500-04-0,DTXSID1020801,214.1088:173.0823:199.0853|199.0847:173.0818:214.108,0,0,"[173.0818, 173.0823, 199.0847, 199.0853, 214.108, 214.1088]",6
Cc1nccc2c1[nH]c1ccccc21,CAS_RN: 486-84-0,DTXSID80197568,183.0915:168.0681:142.065,0,0,"[142.065, 168.0681, 183.0915]",3
c1ccc2c(c1)c1c([nH]2)nc(cc1)N,CAS_RN: 26148-68-5,DTXSID7020001,184.0868:167.0603:157.076|184.0865:167.06:157.0757,0,0,"[157.0757, 157.076, 167.06, 167.0603, 184.0865, 184.0868]",6
Cn1c2c(ncc(c2)c2ccccc2)nc1N,CAS_RN: 105650-23-5,DTXSID3037628,225.1135:210.0901:208.0871;225.1134:210.0899:208.0869|225.1128:210.0895:208.0865,0,0,"[208.0865, 208.0869, 208.0871, 210.0895, 210.0899, 210.0901, 225.1128, 225.1134, 225.1135]",9
c1ccc2c(c1)ccc1nc3ccccc3cc21,CAS_RN: 225-51-4,DTXSID9075371,230.0963:229.0881;230.0964:202.0777:229.0879|230.0962:231.0995:202.0778,0,0,"[202.0777, 202.0778, 229.0879, 229.0881, 230.0962, 230.0963, 230.0964, 231.0995]",8
c1ccc2c(c1)c1ccccc1C2=O,CAS_RN: 486-25-9,DTXSID6049307,181.0648:153.0699:152.0621|153.0698:181.0646:152.062,0,0,"[152.062, 152.0621, 153.0698, 153.0699, 181.0646, 181.0648]",6
c1ccc2c(c1)c1cccc3c1c(ccc3)C2=O,CAS_RN: 82-05-3,DTXSID8052566,231.0805:203.0856:202.0777;203.0853:202.0775:231.0804|231.0802:203.0855:202.0777,0,0,"[202.0775, 202.0777, 203.0853, 203.0855, 203.0856, 231.0802, 231.0804, 231.0805]",8
c1ccc2c(c1)ccc(c2C=O)O,CAS_RN: 708-06-5,DTXSID9061041,145.0657:155.0614:117.0705,0,0,"[117.0705, 145.0657, 155.0614]",3
O=C4c2cccc1ccc3c(c12)c4ccc3,CAS_RN: 5737-13-3,DTXSID50205967,177.0699:205.0647:176.0616|205.0649:177.0701:206.0681,0,0,"[176.0616, 177.0699, 177.0701, 205.0647, 205.0649, 206.0681]",6
O=C(c1ccccc1)c2ccccc2,CAS_RN: 119-61-9,DTXSID0021961,105.0334:183.0805:77.0386|105.0335:183.0806:77.0386,0,0,"[77.0386, 105.0334, 105.0335, 183.0805, 183.0806]",5
c1ccc2c(c1)c1c3c(c(cc1)[N+](=O)[O-])cccc3C2=O,CAS_RN: 17117-34-9,DTXSID60881271,230.0728:246.0678:259.0632|230.0738:246.0688:259.0641,0,0,"[230.0728, 230.0738, 246.0678, 246.0688, 259.0632, 259.0641]",6
c1ccc2c(c1)c1c(C2=O)cc(cc1)[N+](=O)[O-],CAS_RN: 3096-52-4,DTXSID70184942,180.057:168.057:209.047|180.0571:209.0471:168.0571,0,0,"[168.057, 168.0571, 180.057, 180.0571, 209.047, 209.0471]",6
O=C\2c1c(cccc1)C(=O)/C=C/2,CAS_RN: 130-15-4,DTXSID5040704,159.0443,0,0,[159.0443],1
c1ccc2c(c1)c1ccccc1C(=O)C2=O,CAS_RN: 84-11-7,DTXSID3058901,181.0649:209.0597:153.07,0,0,"[153.07, 181.0649, 209.0597]",3
c1ccc2c(c1)C(=O)NC2=O,CAS_RN: 85-41-6,DTXSID3026514,130.0287:80.022:101.0381,0,0,"[80.022, 101.0381, 130.0287]",3
O=C\4c3c(ccc2c1ccccc1ccc23)C(=O)/C=C/4,CAS_RN: 2304-83-8,DTXSID90143571,231.0806:203.0855:217.0649|231.0796:203.085:217.0642,0,0,"[203.085, 203.0855, 217.0642, 217.0649, 231.0796, 231.0806]",6
O=C3c4c(c2c(c1ccccc1cc2)C3=O)cccc4,CAS_RN: 55433,DTXSID10174509,231.0807:259.0761|231.0803:203.0857:217.0648,0,0,"[203.0857, 217.0648, 231.0803, 231.0807, 259.0761]",5
O=C2c1c(cccc1O)C(=O)c3c2cccc3O,CAS_RN: 117-12-4,DTXSID30870470,213.0546:121.0284:185.0597|213.0557:121.029:185.0608,0,0,"[121.0284, 121.029, 185.0597, 185.0608, 213.0546, 213.0557]",6
c1ccc2c(c1)C(=O)c1c(C2=O)cc(cc1)O,CAS_RN: 605-32-3,DTXSID4049327,197.0596:153.0698:105.0334|197.0596:153.0699:169.0648,0,0,"[105.0334, 153.0698, 153.0699, 169.0648, 197.0596]",5
c1ccc2c(c1)C(=O)c1c(C2=O)c(ccc1)O,CAS_RN: 129-43-1,DTXSID1020722,197.0599:153.0701:105.0336|197.0596:153.0699:105.0334,0,0,"[105.0334, 105.0336, 153.0699, 153.0701, 197.0596, 197.0599]",6
c1cc2ccc3c(cc(c4c3c2c(c1)cc4)N)N,CAS_RN: 92821-64-2,DTXSID90532860,216.0806:217.0883:189.07,0,0,"[189.07, 216.0806, 217.0883]",3
c4cc2ccc1ccc(N)c3c1c2c(cc3)c4N,CAS_RN: 30269-04-6,DTXSID40184358,217.0886:219.0684|217.0887:216.0811:232.0995,0,0,"[216.0811, 217.0886, 217.0887, 219.0684, 232.0995]",5
c3c(Nc1ccccc1)cc2ccccc2c3,CAS_RN: 135-88-6,DTXSID4021131,220.112:143.0729:92.0495;220.1122:205.0888:143.0731|220.1119:143.073:205.0887,0,0,"[92.0495, 143.0729, 143.073, 143.0731, 205.0887, 205.0888, 220.1119, 220.112, 220.1122]",9
CCNc1nc(nc(n1)Cl)NC(C)C,CAS_RN: 1912-24-9,DTXSID9020112,216.1006:218.0976:217.1033|174.0531:216.1005:176.0501|174.0531:132.0316:176.0501|146.022:132.0319:174.0532|146.0217:132.0319:138.076;216.1011:174.0541:96.0556;174.0543:138.1026:96.0556|216.1012|216.1012:174.0546:96.0556|174.0544:216.1014:104.001|174.0541:104.0011:132.0325|104.0011:174.0537:68.0244|104.001:68.0243:79.0058|216.1012|216.1012:174.0541:96.0554|174.0544:216.1012:104.0011|174.0542:104.001:132.0323|174.0542:104.0011:68.0243|104.0011:68.0243:79.0058|174.0542:138.1026:96.0556;174.054:216.1009:104.0009|104.0009:174.054:96.0555|174.0539:216.1009:138.1026|174.054:138.1026:96.0556;174.0541:216.101:96.0556|174.0539:216.1006:138.1023,0,1,"[68.0243, 68.0244, 79.0058, 96.0554, 96.0555, 96.0556, 104.0009, 104.001, 104.0011, 132.0316, 132.0319, 132.0323, 132.0325, 138.076, 138.1023, 138.1026, 146.0217, 146.022, 174.0531, 174.0532, 174.0537, 174.0539, 174.054, 174.0541, 174.0542, 174.0543, 174.0544, 174.0546, 176.0501, 216.1005, 216.1006, 216.1009, 216.101, 216.1011, 216.1012, 216.1014, 217.1033, 218.0976]",38
c1ccc2c(c1)C=Cc1ccccc1N2C(=O)N,CAS_RN: 298-46-4,DTXSID4022731,237.102:238.1052:194.0964|194.0963:237.1021:192.0806|194.0958:193.0873:195.0994|194.0958:193.0882:192.0804|193.088:192.0803:165.0693;194.0963:220.0754:192.0807|237.1022:194.0961:192.0808|237.1022:194.0964:192.0807|194.0964:192.0807:237.1021|194.0963:192.0806:193.0883|194.0962:192.0807:193.0883|193.0884:194.0962:179.0728|237.1021:194.0961:192.0807|237.1022:194.0963:192.0806|194.0963:192.0806:237.1019|194.0964:192.0807:193.0885|194.0963:192.0806:193.0884|193.0884:194.0962:179.0727|194.0963:220.0754:192.0806;194.0965:220.076:192.0811|194.0964:220.0754:192.0809,0,0,"[165.0693, 179.0727, 179.0728, 192.0803, 192.0804, 192.0806, 192.0807, 192.0808, 192.0809, 192.0811, 193.0873, 193.088, 193.0882, 193.0883, 193.0884, 193.0885, 194.0958, 194.0961, 194.0962, 194.0963, 194.0964, 194.0965, 195.0994, 220.0754, 220.076, 237.1019, 237.102, 237.1021, 237.1022, 238.1052]",30
Cc1c(c(ccc1)C)N(Cn1cccn1)C(=O)CCl,CAS_RN: 67129-08-2,DTXSID4058156,210.0676:212.0644:278.105|134.0956:210.0676:135.0989|134.0957:135.0991:210.0676|134.0959:135.0994:132.0801|134.0958:135.0992:132.0802;134.0964:210.068:278.1055;210.0686:134.0966:76.9785|210.0683:134.0966:278.1055|134.0965:210.0681|134.0966:210.068:76.979|134.0966:105.07:76.979|134.0966:105.07:76.979|134.0966:105.07:79.0543|210.0682:134.0966:278.1054|134.0965:210.0681|134.0966:210.0681:76.9788|134.0966:105.07:76.9789|134.0965:105.0699:76.9789|134.0965:105.0699:79.0543|210.0681:134.0964;134.0963:76.9788|134.0964:76.9789|210.068:134.0964|210.068:134.0964;210.0681:134.0965,0,1,"[76.9785, 76.9788, 76.9789, 76.979, 79.0543, 105.0699, 105.07, 132.0801, 132.0802, 134.0956, 134.0957, 134.0958, 134.0959, 134.0963, 134.0964, 134.0965, 134.0966, 135.0989, 135.0991, 135.0992, 135.0994, 210.0676, 210.068, 210.0681, 210.0682, 210.0683, 210.0686, 212.0644, 278.105, 278.1054, 278.1055]",31
O=C(N(c1c(cccc1C)C)C(C(=O)OC)C)Cc2ccccc2,CAS_RN: 71626-11-7,DTXSID3041619,148.1119:91.0542:294.1487;294.149:208.1334:326.1753|148.1122:208.1333:91.0543|148.1122:91.0543:121.0887|148.1122:91.0543:121.0887|91.0543:148.1122:121.0886|91.0543:148.1122:121.0887;294.15:208.1334:266.1546|294.1488:208.1335:266.154,0,0,"[91.0542, 91.0543, 121.0886, 121.0887, 148.1119, 148.1122, 208.1333, 208.1334, 208.1335, 266.154, 266.1546, 294.1487, 294.1488, 294.149, 294.15, 326.1753]",16
O=C(N(c1ccccc1)C)N(c2ccccc2)C,CAS_RN: 611-92-7,DTXSID3044964,134.0599:106.065:241.1336|134.0609:106.0658:77.0384,0,0,"[77.0384, 106.065, 106.0658, 134.0599, 134.0609, 241.1336]",6
[O-][N+](=O)c4ccc2ccc1cccc3c1c2c4cc3,CAS_RN: 5522-43-0,DTXSID6020983,231.068:202.0781:218.073,0,0,"[202.0781, 218.073, 231.068]",3
[O-][N+](=O)c4ccc2ccc1ccc([N+]([O-])=O)c3c1c2c4cc3,CAS_RN: 42397-65-9,DTXSID2073514,276.053:247.0629:246.0551,0,0,"[246.0551, 247.0629, 276.053]",3
c1ccc2c(c1)c(cc[n+]2[O-])[N+](=O)[O-],CAS_RN: 56-57-5,DTXSID5025780,191.0451:145.0522:161.0471;161.0473:145.0524:104.0496|161.0483:145.0532:174.0436,0,0,"[104.0496, 145.0522, 145.0524, 145.0532, 161.0471, 161.0473, 161.0483, 174.0436, 191.0451]",9
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl,CAS_RN: 1836-75-5,DTXSID7020970,283.9876:266.9848:237.9942|266.9849:283.9876:237.9948|266.9849:208.992:202.0179|202.0179:208.9919:266.9848|202.0179:208.992:173.0153|202.018:139.0542:173.0153,0,1,"[139.0542, 173.0153, 202.0179, 202.018, 208.9919, 208.992, 237.9942, 237.9948, 266.9848, 266.9849, 283.9876]",11
Oc4ccc2ccc1cccc3c1c2c4cc3,CAS_RN: 5315-79-7,DTXSID1038298,201.0699:191.0808:191.0856|201.0697:203.1428:202.0775,0,0,"[191.0808, 191.0856, 201.0697, 201.0699, 202.0775, 203.1428]",6
Oc5ccc3ccc2c1ccccc1cc4c2c3c5cc4,CAS_RN: 13345-21-6,DTXSID7038319,251.0858:252.0936:268.0886|251.0852:252.0929:268.0878,0,0,"[251.0852, 251.0858, 252.0929, 252.0936, 268.0878, 268.0886]",6
C1=CC=C2C(=C1)C=CC=C2O,CAS_RN: 90-15-3,DTXSID6021793,117.0698:155.0601|117.0697:155.0604:145.0647,0,0,"[117.0697, 117.0698, 145.0647, 155.0601, 155.0604]",5
C1=CC=C2C=C(C=CC2=C1)C(=O)O,CAS_RN: 93-09-4,DTXSID1059078,145.0647:155.0603:117.0698|129.0697:155.0488:145.0647,0,0,"[117.0698, 129.0697, 145.0647, 155.0488, 155.0603]",5
Clc2cc(c1ccc(N)c(Cl)c1)ccc2N,CAS_RN: 91-94-1,DTXSID6020432,217.0529:218.0606:182.084|217.0525:218.0602:182.0839,0,1,"[182.0839, 182.084, 217.0525, 217.0529, 218.0602, 218.0606]",6
Cn1cnc2c1c(=O)n(c(=O)n2C)C,CAS_RN: 58-08-2,DTXSID0020232,195.0876:138.0661:110.0712;138.0662:195.0877:110.0713|195.0878:138.0665|195.0879:138.0662|195.0878:138.0662:110.0714|138.0662:195.0877:110.0712|138.0661:110.0712:195.0871|138.066:110.0712:123.0426|195.0876|195.0877:138.0661|195.0877:138.0662:110.0712|138.0662:195.0876:110.0712|138.0662:110.0713:195.0878|138.0661:110.0712:123.0426|138.0661:195.0874:110.0711;138.0663:195.0878:110.0714|138.0663:110.0713:83.0605|138.0664:195.088:110.0714|138.0663:110.0714:177.0165;138.0662:195.0877:110.0713|138.0661:195.0876:151.0978,0,0,"[83.0605, 110.0711, 110.0712, 110.0713, 110.0714, 123.0426, 138.066, 138.0661, 138.0662, 138.0663, 138.0664, 138.0665, 151.0978, 177.0165, 195.0871, 195.0874, 195.0876, 195.0877, 195.0878, 195.0879, 195.088]",21
COP(=O)(OC)OC=C(Cl)Cl,CAS_RN: 62-73-7,DTXSID5020449,127.0154:220.9531:78.9943;220.953:127.0154:144.9815|127.0154:220.9531:144.9815|127.0154:78.9943:220.9531|127.0155:78.9943:112.9998|127.0154:78.9943:112.9998|127.0154:78.9943:112.9998;127.0153:109.0048:78.9942|127.0154:78.9943:109.0048|109.0048:144.9815:127.0154|144.9815:109.0048:127.0154,0,1,"[78.9942, 78.9943, 109.0048, 112.9998, 127.0153, 127.0154, 127.0155, 144.9815, 220.953, 220.9531]",10
CNC(=O)CSP(=S)(OC)OC,CAS_RN: 60-51-5,DTXSID7020479,198.9657:230.0081:170.9703|124.9823:170.9703:142.9929|124.9823:142.993:156.9542|124.9822:142.9927:156.9543|124.9823:142.9929:123.9979;142.9926:198.9647:170.9698;198.9648:170.9698:197.9811|198.9646:170.9697:230.0067|170.9697:198.9646:124.982|124.9821:142.9926:170.9698|124.982:142.9926:156.9541|124.982:142.9926:78.9944|124.982:142.9926:78.9943|198.9647:170.9698:230.0068|170.9698:198.9647:124.9821|124.9821:142.9926:170.9698|124.9821:142.9926:156.9541|124.982:142.9926:78.9943|124.982:142.9925:78.9943|198.9648:170.9698:197.9807;124.9819:142.9925:170.9697|124.9819:142.9925:78.9943|198.9646:170.9697:88.0214|198.9645:170.9697:88.0214,0,0,"[78.9943, 78.9944, 88.0214, 123.9979, 124.9819, 124.982, 124.9821, 124.9822, 124.9823, 142.9925, 142.9926, 142.9927, 142.9929, 142.993, 156.9541, 156.9542, 156.9543, 170.9697, 170.9698, 170.9703, 197.9807, 197.9811, 198.9645, 198.9646, 198.9647, 198.9648, 198.9657, 230.0067, 230.0068, 230.0081]",30
CN(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,CAS_RN: 330-54-1,DTXSID0020446,233.0237:235.021:187.9652|159.9703:161.9672:187.9652|159.9703:161.9672:132.9598|132.9595:125.0014:134.9565;72.0445:233.0244:159.9716;72.0444|233.0245:72.0443|233.0245:72.0444:187.9659|72.0444:233.0238:159.9714|72.0444:159.9715:187.9665|72.0444:159.9714:132.9608|72.0444:159.9714:132.9606|233.0244:72.0443|233.0244:72.0444:187.9664|72.0444:233.0241:187.9665|72.0444:159.9715:187.9664|72.0444:159.9715:132.9606|72.0444:159.9715:132.9606|72.0444:187.9661,0,1,"[72.0443, 72.0444, 72.0445, 125.0014, 132.9595, 132.9598, 132.9606, 132.9608, 134.9565, 159.9703, 159.9714, 159.9715, 159.9716, 161.9672, 187.9652, 187.9659, 187.9661, 187.9664, 187.9665, 233.0237, 233.0238, 233.0241, 233.0244, 233.0245, 235.021]",25
CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,CAS_RN: 34123-59-6,DTXSID1042077,207.1486:208.1516:165.1011|207.1486:165.1013:134.0955|134.0957:165.1014:162.0891|134.0954:119.0721:118.0638|118.0649:119.0706:134.0958;72.0444:207.1492:165.1023;72.0444:165.1023:207.1495|207.1491:72.0442:165.1017|207.1491:72.0443:165.1021|72.0444:207.1487:165.1022|72.0444:165.1021:134.0963|72.0444:134.0964:91.0543|72.0444:134.0964:91.0542|207.1491:72.0443:165.102|207.1491:72.0443:165.1021|72.0444:207.1492:165.1022|72.0444:165.1022:134.0963|72.0444:134.0963:91.0541|72.0444:134.0963:91.0542|72.0444:165.1022:207.149;72.0442:165.1022:134.0963|72.0442:134.0963:107.0854|72.0442:165.1021:162.0912|72.0442:165.102:162.0912,0,0,"[72.0442, 72.0443, 72.0444, 91.0541, 91.0542, 91.0543, 107.0854, 118.0638, 118.0649, 119.0706, 119.0721, 134.0954, 134.0955, 134.0957, 134.0958, 134.0963, 134.0964, 162.0891, 162.0912, 165.1011, 165.1013, 165.1014, 165.1017, 165.102, 165.1021, 165.1022, 165.1023, 207.1486, 207.1487, 207.149, 207.1491, 207.1492, 207.1495, 208.1516]",34
CCOP(=S)(OCC)OC1=NC(=NC(C)=C1)C(C)C,CAS_RN: 665-66-7,DTXSID9020407,305.1119:307.1064:169.0786|169.0788:305.1085:153.1014|169.0789:153.1013:249.0453|169.0787:153.1013:135.0907|169.0787:153.1014:135.0908;305.1085:169.0794:153.1023;169.0797:153.1026:277.0773|305.1087:169.0795|305.1082:169.0795:153.1023|169.0796:153.1024:96.9508|169.0794:153.1022:96.9507|169.0795:100.0216:96.9509|100.0216:96.9508:114.9614|305.1086:169.079:153.1021|305.1087:169.0795:153.1023|169.0795:153.1023:96.9508|169.0796:153.1024:96.9509|169.0795:100.0216:96.9508|100.0216:96.9508:114.9614|169.0795:153.1023:277.0771;169.0794:153.1021:96.9507|100.0215:169.0794:96.9507|169.0793:153.1021:100.0213,0,0,"[96.9507, 96.9508, 96.9509, 100.0213, 100.0215, 100.0216, 114.9614, 135.0907, 135.0908, 153.1013, 153.1014, 153.1021, 153.1022, 153.1023, 153.1024, 153.1026, 169.0786, 169.0787, 169.0788, 169.0789, 169.079, 169.0793, 169.0794, 169.0795, 169.0796, 169.0797, 249.0453, 277.0771, 277.0773, 305.1082, 305.1085, 305.1086, 305.1087, 305.1119, 307.1064]",35
CN(C)C(=O)NC1=CC(Cl)=C(C)C=C1,CAS_RN: 15545-48-9,DTXSID8052853,72.0444:213.0789:140.0261;72.0444:168.0213|213.0791:72.0443|213.0793:72.0445:168.0209|72.0444:213.0783:168.021|72.0445:140.0263:168.0211|72.0444:140.0261:125.0151|72.0444:140.0261:125.0152|213.0791:72.0443|213.0791:72.0444:168.0211|72.0444:213.0788:168.0211|72.0444:140.0261:168.021|72.0445:140.0262:125.0153|72.0444:140.0262:125.0152|72.0444:213.0786:168.0212;72.0442:140.0261:168.0209|72.0442:140.0261:125.0152|72.0442:213.0786:168.0209|72.0442:168.021,0,1,"[72.0442, 72.0443, 72.0444, 72.0445, 125.0151, 125.0152, 125.0153, 140.0261, 140.0262, 140.0263, 168.0209, 168.021, 168.0211, 168.0212, 168.0213, 213.0783, 213.0786, 213.0788, 213.0789, 213.0791, 213.0793]",21
NC1=NC2=CC=CC=C2N1,CAS_RN: 934-32-7,DTXSID1024465,134.0716:135.0745|134.0716:135.0746:133.0633|134.0704:133.0627:135.0734|134.0702:133.0625:117.0439|133.063:134.071;134.0711|134.0712|134.0712|134.0713|134.0712:92.0493:93.0575|134.0713:92.0495:107.0603|134.0712:92.0494:107.0603|134.0712:133.0637|134.0712|134.0712:92.0495|134.0712:92.0494:93.0573|134.0712:92.0494:107.0603|134.0712:92.0494:107.0603|134.0711;134.0713:92.0495|134.0713:92.0495:65.0387|65.0389:92.0494:80.0494;134.0711:92.0494|134.0711:92.0494,0,0,"[65.0387, 65.0389, 80.0494, 92.0493, 92.0494, 92.0495, 93.0573, 93.0575, 107.0603, 117.0439, 133.0625, 133.0627, 133.063, 133.0633, 133.0637, 134.0702, 134.0704, 134.071, 134.0711, 134.0712, 134.0713, 134.0716, 135.0734, 135.0745, 135.0746]",25
